date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:39:01	1027/1027	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22403-54e6283dde943%22	http://ancientmessene.gr/site/content/files/images/%ce%9a%ce%99%ce%9f%ce%9d%ce%91%ce%a3%20%ce%91%ce%a0%ce%9f%20%ce%91%ce%93%ce%9f%ce%a1%ce%91.JPG	E:/My%20Vault/ancientmessene/ancientmessene.gr/site/content/files/images/%ce%9a%ce%99%ce%9f%ce%9d%ce%91%ce%a3%20%ce%91%ce%a0%ce%9f%20%ce%91%ce%93%ce%9f%ce%a1%ce%91.JPG	(from http://ancientmessene.gr/monuments_articles.php?id=22)
12:39:02	1027/1027	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22403-54e6283dde943%22	http://ancientmessene.gr/site/content/files/images/%ce%a8%ce%97%ce%a6%ce%99%ce%94%ce%a9%ce%a4%ce%9f%20%ce%a0%ce%a1%ce%99%ce%9d.jpg	E:/My%20Vault/ancientmessene/ancientmessene.gr/site/content/files/images/%ce%a8%ce%97%ce%a6%ce%99%ce%94%ce%a9%ce%a4%ce%9f%20%ce%a0%ce%a1%ce%99%ce%9d.jpg	(from http://ancientmessene.gr/monuments_articles.php?id=22)
12:39:02	1027/1027	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22403-54e6283dde943%22	http://ancientmessene.gr/site/content/files/images/sculpt1.jpg	E:/My%20Vault/ancientmessene/ancientmessene.gr/site/content/files/images/sculpt1.jpg	(from http://ancientmessene.gr/findings_articles.php?id=11)
12:39:02	1027/1027	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22403-54e6283dde943%22	http://ancientmessene.gr/site/content/files/images/sculpt2.jpg	E:/My%20Vault/ancientmessene/ancientmessene.gr/site/content/files/images/sculpt2.jpg	(from http://ancientmessene.gr/findings_articles.php?id=11)
12:39:03	1027/1027	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22403-54e6283dde943%22	http://ancientmessene.gr/site/content/files/images/epigrafiki2.jpg	E:/My%20Vault/ancientmessene/ancientmessene.gr/site/content/files/images/epigrafiki2.jpg	(from http://ancientmessene.gr/findings_articles.php?id=9)
12:39:03	1027/1027	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22403-54e6283dde943%22	http://ancientmessene.gr/site/content/files/images/epigrafiki3.jpg	E:/My%20Vault/ancientmessene/ancientmessene.gr/site/content/files/images/epigrafiki3.jpg	(from http://ancientmessene.gr/findings_articles.php?id=9)
12:39:03	1027/1027	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22403-54e6283dde943%22	http://ancientmessene.gr/site/content/files/images/nomismatikh1.jpg	E:/My%20Vault/ancientmessene/ancientmessene.gr/site/content/files/images/nomismatikh1.jpg	(from http://ancientmessene.gr/findings_articles.php?id=10)
12:39:04	1027/1027	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22403-54e6283dde943%22	http://ancientmessene.gr/site/content/files/images/pottery1.jpg	E:/My%20Vault/ancientmessene/ancientmessene.gr/site/content/files/images/pottery1.jpg	(from http://ancientmessene.gr/findings_articles.php?id=8)
12:39:04	1027/1027	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22403-54e6283dde943%22	http://ancientmessene.gr/site/content/files/images/pottery2.jpg	E:/My%20Vault/ancientmessene/ancientmessene.gr/site/content/files/images/pottery2.jpg	(from http://ancientmessene.gr/findings_articles.php?id=8)
12:39:04	1027/1027	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22403-54e6283dde943%22	http://ancientmessene.gr/site/content/files/images/%ce%95%ce%a1%ce%9c%ce%97%ce%a3%20%ce%a0%ce%a1%ce%99%ce%9d%20%ce%9c%ce%95%ce%a4%ce%91.jpg	E:/My%20Vault/ancientmessene/ancientmessene.gr/site/content/files/images/%ce%95%ce%a1%ce%9c%ce%97%ce%a3%20%ce%a0%ce%a1%ce%99%ce%9d%20%ce%9c%ce%95%ce%a4%ce%91.jpg	(from http://ancientmessene.gr/findings_articles.php?id=12)
12:39:05	1027/1027	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22403-54e6283dde943%22	http://ancientmessene.gr/site/content/files/images/%ce%91%ce%9c%ce%a6%ce%9f%ce%a1%ce%95%ce%91%ce%a3%20%ce%a0%ce%a1%ce%99%ce%9d.jpg	E:/My%20Vault/ancientmessene/ancientmessene.gr/site/content/files/images/%ce%91%ce%9c%ce%a6%ce%9f%ce%a1%ce%95%ce%91%ce%a3%20%ce%a0%ce%a1%ce%99%ce%9d.jpg	(from http://ancientmessene.gr/findings_articles.php?id=12)
12:39:05	1027/1027	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22403-54e6283dde943%22	http://ancientmessene.gr/site/content/files/images/%ce%91%ce%bd%cf%8e%ce%bd%cf%85%ce%bc%ce%bf-1.jpg	E:/My%20Vault/ancientmessene/ancientmessene.gr/site/content/files/images/%ce%91%ce%bd%cf%8e%ce%bd%cf%85%ce%bc%ce%bf-1.jpg	(from http://ancientmessene.gr/findings_articles.php?id=12)
12:39:05	1027/1027	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22403-54e6283dde943%22	http://ancientmessene.gr/site/content/files/images/%ce%a3%ce%99%ce%94%ce%95%ce%a1%20%ce%b1%ce%bd%cf%84%ce%b9%ce%ba%ce%b5%ce%af%ce%bc%ce%b5%ce%bd%ce%b1.JPG	E:/My%20Vault/ancientmessene/ancientmessene.gr/site/content/files/images/%ce%a3%ce%99%ce%94%ce%95%ce%a1%20%ce%b1%ce%bd%cf%84%ce%b9%ce%ba%ce%b5%ce%af%ce%bc%ce%b5%ce%bd%ce%b1.JPG	(from http://ancientmessene.gr/findings_articles.php?id=12)
12:39:06	1027/1027	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22403-54e6283dde943%22	http://ancientmessene.gr/site/content/files/images/%ce%a3%ce%9a%ce%95%ce%9b.%20%ce%a3%ce%9a%ce%a5%ce%9b%ce%9f%ce%a5.jpg	E:/My%20Vault/ancientmessene/ancientmessene.gr/site/content/files/images/%ce%a3%ce%9a%ce%95%ce%9b.%20%ce%a3%ce%9a%ce%a5%ce%9b%ce%9f%ce%a5.jpg	(from http://ancientmessene.gr/findings_articles.php?id=12)
12:39:06	1027/1027	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22403-54e6283dde943%22	http://ancientmessene.gr/site/content/files/images/1.%ce%9c%ce%bf%cf%85%cf%83%ce%b5%ce%af%ce%bf%20%ce%9c%ce%b5%cf%83%cf%83%ce%ae%ce%bd%ce%b7.JPG	E:/My%20Vault/ancientmessene/ancientmessene.gr/site/content/files/images/1.%ce%9c%ce%bf%cf%85%cf%83%ce%b5%ce%af%ce%bf%20%ce%9c%ce%b5%cf%83%cf%83%ce%ae%ce%bd%ce%b7.JPG	(from http://ancientmessene.gr/museum_articles.php?id=10)
12:39:06	1027/1027	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22403-54e6283dde943%22	http://ancientmessene.gr/site/content/files/images/1.%ce%9c%ce%bf%cf%85%cf%83%ce%b5%ce%af%ce%bf-%ce%9c%ce%b5%cf%83%cf%83%ce%ae%ce%bd%ce%b7_s.jpg	E:/My%20Vault/ancientmessene/ancientmessene.gr/site/content/files/images/1.%ce%9c%ce%bf%cf%85%cf%83%ce%b5%ce%af%ce%bf-%ce%9c%ce%b5%cf%83%cf%83%ce%ae%ce%bd%ce%b7_s.jpg	(from http://ancientmessene.gr/museum_articles.php?id=10)
12:39:07	1027/1027	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22403-54e6283dde943%22	http://ancientmessene.gr/site/content/files/images/2.%ce%9c%ce%bf%cf%85%cf%83%ce%b5%ce%af%ce%bf%20%ce%9c%ce%b5%cf%83%cf%83%ce%ae%ce%bd%ce%b7.%ce%91%ce%bd.%20%cf%8c%cf%88%ce%b7.JPG	E:/My%20Vault/ancientmessene/ancientmessene.gr/site/content/files/images/2.%ce%9c%ce%bf%cf%85%cf%83%ce%b5%ce%af%ce%bf%20%ce%9c%ce%b5%cf%83%cf%83%ce%ae%ce%bd%ce%b7.%ce%91%ce%bd.%20%cf%8c%cf%88%ce%b7.JPG	(from http://ancientmessene.gr/museum_articles.php?id=10)
12:39:07	1027/1027	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22403-54e6283dde943%22	http://ancientmessene.gr/site/content/files/images/2.%ce%9c%ce%bf%cf%85%cf%83%ce%b5%ce%af%ce%bf-%ce%9c%ce%b5%cf%83%cf%83%ce%ae%ce%bd%ce%b7.%ce%91%ce%bd.-%cf%8c%cf%88%ce%b7_s.jpg	E:/My%20Vault/ancientmessene/ancientmessene.gr/site/content/files/images/2.%ce%9c%ce%bf%cf%85%cf%83%ce%b5%ce%af%ce%bf-%ce%9c%ce%b5%cf%83%cf%83%ce%ae%ce%bd%ce%b7.%ce%91%ce%bd.-%cf%8c%cf%88%ce%b7_s.jpg	(from http://ancientmessene.gr/museum_articles.php?id=10)
12:39:07	1027/1027	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22403-54e6283dde943%22	http://ancientmessene.gr/site/content/files/images/6.%ce%9c%ce%bf%cf%85%cf%83%ce%b5%ce%af%ce%bf%20%ce%9c%ce%b5%cf%83%cf%83%ce%ae%ce%bd%ce%b7%cf%82.%ce%9a%ce%ac%cf%84%ce%bf%cf%88%ce%b7.jpg	E:/My%20Vault/ancientmessene/ancientmessene.gr/site/content/files/images/6.%ce%9c%ce%bf%cf%85%cf%83%ce%b5%ce%af%ce%bf%20%ce%9c%ce%b5%cf%83%cf%83%ce%ae%ce%bd%ce%b7%cf%82.%ce%9a%ce%ac%cf%84%ce%bf%cf%88%ce%b7.jpg	(from http://ancientmessene.gr/museum_articles.php?id=10)
12:39:07	1027/1027	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22403-54e6283dde943%22	http://ancientmessene.gr/site/content/files/images/6.%ce%9c%ce%bf%cf%85%cf%83%ce%b5%ce%af%ce%bf-%ce%9c%ce%b5%cf%83%cf%83%ce%ae%ce%bd%ce%b7%cf%82.%ce%9a%ce%ac%cf%84%ce%bf%cf%88%ce%b7_s.jpg	E:/My%20Vault/ancientmessene/ancientmessene.gr/site/content/files/images/6.%ce%9c%ce%bf%cf%85%cf%83%ce%b5%ce%af%ce%bf-%ce%9c%ce%b5%cf%83%cf%83%ce%ae%ce%bd%ce%b7%cf%82.%ce%9a%ce%ac%cf%84%ce%bf%cf%88%ce%b7_s.jpg	(from http://ancientmessene.gr/museum_articles.php?id=10)
12:39:08	1027/1027	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22403-54e6283dde943%22	http://ancientmessene.gr/site/content/files/images/mouseio9.jpg	E:/My%20Vault/ancientmessene/ancientmessene.gr/site/content/files/images/mouseio9.jpg	(from http://ancientmessene.gr/museum_articles.php?id=7)
12:39:08	1027/1027	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22403-54e6283dde943%22	http://ancientmessene.gr/site/content/files/images/mouseio10.jpg	E:/My%20Vault/ancientmessene/ancientmessene.gr/site/content/files/images/mouseio10.jpg	(from http://ancientmessene.gr/museum_articles.php?id=7)
12:39:08	1027/1027	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22403-54e6283dde943%22	http://ancientmessene.gr/site/content/files/images/mouseio11.jpg	E:/My%20Vault/ancientmessene/ancientmessene.gr/site/content/files/images/mouseio11.jpg	(from http://ancientmessene.gr/museum_articles.php?id=7)
12:39:08	1027/1027	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22403-54e6283dde943%22	http://ancientmessene.gr/site/content/files/images/mouseio19.jpg	E:/My%20Vault/ancientmessene/ancientmessene.gr/site/content/files/images/mouseio19.jpg	(from http://ancientmessene.gr/museum_articles.php?id=8)
12:39:09	1027/1027	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22403-54e6283dde943%22	http://ancientmessene.gr/site/content/files/images/mouseio18.jpg	E:/My%20Vault/ancientmessene/ancientmessene.gr/site/content/files/images/mouseio18.jpg	(from http://ancientmessene.gr/museum_articles.php?id=8)
12:39:09	1027/1027	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22403-54e6283dde943%22	http://ancientmessene.gr/site/content/files/images/mouseio20.jpg	E:/My%20Vault/ancientmessene/ancientmessene.gr/site/content/files/images/mouseio20.jpg	(from http://ancientmessene.gr/museum_articles.php?id=8)
12:39:09	1027/1027	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22403-54e6283dde943%22	http://ancientmessene.gr/site/content/files/images/mouseio13.jpg	E:/My%20Vault/ancientmessene/ancientmessene.gr/site/content/files/images/mouseio13.jpg	(from http://ancientmessene.gr/museum_articles.php?id=8)
12:39:09	1027/1027	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22403-54e6283dde943%22	http://ancientmessene.gr/site/content/files/images/mouseio16.jpg	E:/My%20Vault/ancientmessene/ancientmessene.gr/site/content/files/images/mouseio16.jpg	(from http://ancientmessene.gr/museum_articles.php?id=8)
12:39:10	1027/1027	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22403-54e6283dde943%22	http://ancientmessene.gr/site/content/files/images/mouseio17.jpg	E:/My%20Vault/ancientmessene/ancientmessene.gr/site/content/files/images/mouseio17.jpg	(from http://ancientmessene.gr/museum_articles.php?id=8)
12:39:10	1027/1027	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22403-54e6283dde943%22	http://ancientmessene.gr/site/content/files/images/mouseio2.jpg	E:/My%20Vault/ancientmessene/ancientmessene.gr/site/content/files/images/mouseio2.jpg	(from http://ancientmessene.gr/museum_articles.php?id=9)
12:39:10	1027/1027	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22403-54e6283dde943%22	http://ancientmessene.gr/site/content/files/images/mouseio6.jpg	E:/My%20Vault/ancientmessene/ancientmessene.gr/site/content/files/images/mouseio6.jpg	(from http://ancientmessene.gr/museum_articles.php?id=9)
12:39:11	1027/1027	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22403-54e6283dde943%22	http://ancientmessene.gr/site/content/files/images/mouseio7.jpg	E:/My%20Vault/ancientmessene/ancientmessene.gr/site/content/files/images/mouseio7.jpg	(from http://ancientmessene.gr/museum_articles.php?id=9)
12:39:11	1027/1027	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22403-54e6283dde943%22	http://www.ancientmessene.gr/site/content/files/images/pdf-icon.gif	E:/My%20Vault/ancientmessene/www.ancientmessene.gr/site/content/files/images/pdf-icon.f1.delayed	(from http://ancientmessene.gr/bibliography.php)
12:39:11	1027/1027	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22403-54e6283dde943%22	http://ancientmessene.gr/site/content/files/files/Messene(1).pdf	E:/My%20Vault/ancientmessene/ancientmessene.gr/site/content/files/files/Messene(1).pdf	(from http://ancientmessene.gr/bibliography.php)
12:39:12	1027/1027	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22403-54e6283dde943%22	http://ancientmessene.gr/site/content/files/files/Kl.Sidiropoulos%20Glasgow%202009.pdf	E:/My%20Vault/ancientmessene/ancientmessene.gr/site/content/files/files/Kl.Sidiropoulos%20Glasgow%202009.pdf	(from http://ancientmessene.gr/bibliography.php)
12:39:12	1027/1027	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22403-54e6283dde943%22	http://ancientmessene.gr/site/content/files/files/THEMELIS%202010%2C%20Die%20Agora%20von%20Messene%2C%20Festschrift%20Wesenberg%20(2010).pdf	E:/My%20Vault/ancientmessene/ancientmessene.gr/site/content/files/files/THEMELIS%202010,%20Die%20Agora%20von%20Messene,%20Festschrift%20Wesenberg%20(2010).pdf	(from http://ancientmessene.gr/bibliography.php)
12:39:12	1027/1027	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22403-54e6283dde943%22	http://ancientmessene.gr/site/content/files/files/THEMELIS%202001%2CRoman%20Messene.pdf	E:/My%20Vault/ancientmessene/ancientmessene.gr/site/content/files/files/THEMELIS%202001,Roman%20Messene.pdf	(from http://ancientmessene.gr/bibliography.php)
12:39:12	37471/37471	---M-Z	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2009:39:14%20GMT	http://ancientmessene.gr/publications_content.php?content=21	E:/My%20Vault/ancientmessene/ancientmessene.gr/publications_contentcf11.html	(from http://ancientmessene.gr/publications.php)
12:39:13	20400/20400	---M-Z	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2009:39:15%20GMT	http://ancientmessene.gr/publications_content.php?content=9	E:/My%20Vault/ancientmessene/ancientmessene.gr/publications_contentc2aa.html	(from http://ancientmessene.gr/publications.php)
12:39:14	20236/20236	---M-Z	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2009:39:16%20GMT	http://ancientmessene.gr/publications_content.php?content=10	E:/My%20Vault/ancientmessene/ancientmessene.gr/publications_content0e51.html	(from http://ancientmessene.gr/publications.php)
12:39:16	14586/14586	---M--	200	added ('OK')	image/jpeg	etag:%225b2e40e3-38fa%22	http://ancientmessene.gr/content/public/101611172945.jpg	E:/My%20Vault/ancientmessene/ancientmessene.gr/content/public/101611172945.jpg	(from http://ancientmessene.gr/publications.php)
12:39:16	20122/20122	---M-Z	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2009:39:18%20GMT	http://ancientmessene.gr/publications_content.php?content=11	E:/My%20Vault/ancientmessene/ancientmessene.gr/publications_contentaa73.html	(from http://ancientmessene.gr/publications.php)
12:39:17	20442/20442	---M--	200	added ('OK')	image/jpeg	etag:%225b2e40e4-4fda%22	http://ancientmessene.gr/content/public/101611224622.jpg	E:/My%20Vault/ancientmessene/ancientmessene.gr/content/public/101611224622.jpg	(from http://ancientmessene.gr/publications.php)
12:39:18	26548/26548	---M-Z	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2009:39:20%20GMT	http://ancientmessene.gr/publications.php?page=2	E:/My%20Vault/ancientmessene/ancientmessene.gr/publications4658.html	(from http://ancientmessene.gr/publications.php)
12:39:18	26857/26857	---M-Z	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2009:39:20%20GMT	http://ancientmessene.gr/publications.php?page=3	E:/My%20Vault/ancientmessene/ancientmessene.gr/publications9ba9.html	(from http://ancientmessene.gr/publications.php)
12:39:18	20929/20929	---M-Z	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2009:39:20%20GMT	http://ancientmessene.gr/publications.php?page=4	E:/My%20Vault/ancientmessene/ancientmessene.gr/publicationsfdb0.html	(from http://ancientmessene.gr/publications.php)
12:39:19	669/669	---M--	200	added ('OK')	image/gif	etag:%2229d-56bde8f0fd682%22	http://ancientmessene.gr/img/next_page.gif	E:/My%20Vault/ancientmessene/ancientmessene.gr/img/next_page.gif	(from http://ancientmessene.gr/publications.php)
12:39:19	703/703	---M--	200	added ('OK')	image/gif	etag:%222bf-56bde8f0dc726%22	http://ancientmessene.gr/img/last_page.gif	E:/My%20Vault/ancientmessene/ancientmessene.gr/img/last_page.gif	(from http://ancientmessene.gr/publications.php)
12:39:19	1027/1027	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22403-54e6283dde943%22	http://ancientmessene.gr/site/content/files/images/play.png	E:/My%20Vault/ancientmessene/ancientmessene.gr/site/content/files/images/play.png	(from http://ancientmessene.gr/video.php)
12:39:20	16600/16600	---M--	200	added ('OK')	image/jpeg	etag:%225b2e40e5-40d8%22	http://ancientmessene.gr/content/public/101611225024.jpg	E:/My%20Vault/ancientmessene/ancientmessene.gr/content/public/101611225024.jpg	(from http://ancientmessene.gr/publications.php)
12:39:20	1027/1027	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22403-54e6283dde943%22	http://ancientmessene.gr/site/content/files/images/diaxeirisi3.jpg	E:/My%20Vault/ancientmessene/ancientmessene.gr/site/content/files/images/diaxeirisi3.jpg	(from http://ancientmessene.gr/management.php)
12:39:20	1027/1027	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22403-54e6283dde943%22	http://ancientmessene.gr/site/content/files/images/diaxeirisi.jpg	E:/My%20Vault/ancientmessene/ancientmessene.gr/site/content/files/images/diaxeirisi.jpg	(from http://ancientmessene.gr/management.php)
12:39:20	47137/47137	---M--	200	added ('OK')	image/jpeg	etag:%225b2e40e2-b821%22	http://ancientmessene.gr/content/public/061813115115.jpg	E:/My%20Vault/ancientmessene/ancientmessene.gr/content/public/061813115115.jpg	(from http://ancientmessene.gr/publications.php)
12:39:21	1729/1729	---M--	200	added ('OK')	image/png	etag:%225af49579-6c1%22	http://ancientmessene.gr/images/go.png	E:/My%20Vault/ancientmessene/ancientmessene.gr/images/go.png	(from http://ancientmessene.gr/newsletter.php)
12:39:21	1279/1279	---MCZ	200	added ('OK')	text/javascript	etag:W/%225af49572-4ff%22	http://ancientmessene.gr/fancybox/jquery.mousewheel-3.0.4.pack.js	E:/My%20Vault/ancientmessene/ancientmessene.gr/fancybox/jquery.mousewheel-3.0.4.pack.js	(from http://ancientmessene.gr/monuments_gallery.php)
12:39:21	8494/8494	---MCZ	200	added ('OK')	text/css	etag:W/%225af49572-212e%22	http://ancientmessene.gr/fancybox/jquery.fancybox-1.3.4.css	E:/My%20Vault/ancientmessene/ancientmessene.gr/fancybox/jquery.fancybox-1.3.4.css	(from http://ancientmessene.gr/monuments_gallery.php)
12:39:22	788/788	---M--	200	added ('OK')	image/jpeg	etag:%22314-56bde8e84b808%22	http://ancientmessene.gr/images/walker.jpg	E:/My%20Vault/ancientmessene/ancientmessene.gr/images/walker.jpg	(from http://ancientmessene.gr/monuments_gallery.php)
12:39:22	15624/15624	---MCZ	200	added ('OK')	text/javascript	etag:W/%225af49572-3d08%22	http://ancientmessene.gr/fancybox/jquery.fancybox-1.3.4.pack.js	E:/My%20Vault/ancientmessene/ancientmessene.gr/fancybox/jquery.fancybox-1.3.4.pack.js	(from http://ancientmessene.gr/monuments_gallery.php)
12:39:22	413/413	---M-Z	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2009:39:24%20GMT	http://ancientmessene.gr/tour_frame.php	E:/My%20Vault/ancientmessene/ancientmessene.gr/tour_frame.html	(from http://ancientmessene.gr/monuments_gallery.php)
12:39:22	1713/1713	---M--	200	added ('OK')	image/png	etag:%225af49594-6b1%22	http://ancientmessene.gr/tour_monuments/images/camera1.png	E:/My%20Vault/ancientmessene/ancientmessene.gr/tour_monuments/images/camera1.png	(from http://ancientmessene.gr/monuments_gallery.php)
12:39:22	29846/29846	---M-Z	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2009:39:24%20GMT	http://ancientmessene.gr/monuments_photos.php?id=14	E:/My%20Vault/ancientmessene/ancientmessene.gr/monuments_photos87f1.html	(from http://ancientmessene.gr/monuments_gallery.php)
12:39:23	22625/22625	---M-Z	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2009:39:25%20GMT	http://ancientmessene.gr/monuments_photos.php?id=8	E:/My%20Vault/ancientmessene/ancientmessene.gr/monuments_photosc3c9.html	(from http://ancientmessene.gr/monuments_gallery.php)
12:39:23	27910/27910	---M-Z	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2009:39:25%20GMT	http://ancientmessene.gr/monuments_photos.php?id=17	E:/My%20Vault/ancientmessene/ancientmessene.gr/monuments_photos190a.html	(from http://ancientmessene.gr/monuments_gallery.php)
12:39:26	15203/15203	---M--	200	added ('OK')	image/jpeg	etag:%225b2e3a21-3b63%22	http://ancientmessene.gr/content/monuments/categories/092312200807.jpg	E:/My%20Vault/ancientmessene/ancientmessene.gr/content/monuments/categories/092312200807.jpg	(from http://ancientmessene.gr/monuments_gallery.php)
12:39:26	20886/20886	---M--	200	added ('OK')	image/jpeg	etag:%225b2e3a20-5196%22	http://ancientmessene.gr/content/monuments/categories/091612183721.jpg	E:/My%20Vault/ancientmessene/ancientmessene.gr/content/monuments/categories/091612183721.jpg	(from http://ancientmessene.gr/monuments_gallery.php)
12:39:26	21939/21939	---M-Z	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2009:39:28%20GMT	http://ancientmessene.gr/monuments_photos.php?id=4	E:/My%20Vault/ancientmessene/ancientmessene.gr/monuments_photosdcfd.html	(from http://ancientmessene.gr/monuments_gallery.php)
12:39:27	20719/20719	---M-Z	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2009:39:29%20GMT	http://ancientmessene.gr/monuments_photos.php?id=13	E:/My%20Vault/ancientmessene/ancientmessene.gr/monuments_photos6e03.html	(from http://ancientmessene.gr/monuments_gallery.php)
12:39:27	22727/22727	---M--	200	added ('OK')	image/jpeg	etag:%225b2e3a21-58c7%22	http://ancientmessene.gr/content/monuments/categories/091612184109.jpg	E:/My%20Vault/ancientmessene/ancientmessene.gr/content/monuments/categories/091612184109.jpg	(from http://ancientmessene.gr/monuments_gallery.php)
12:39:27	21351/21351	---M-Z	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2009:39:29%20GMT	http://ancientmessene.gr/monuments_photos.php?id=5	E:/My%20Vault/ancientmessene/ancientmessene.gr/monuments_photosd61c.html	(from http://ancientmessene.gr/monuments_gallery.php)
12:39:29	17573/17573	---M--	200	added ('OK')	image/jpeg	etag:%225b2e3a1b-44a5%22	http://ancientmessene.gr/content/monuments/categories/080712114754.jpg	E:/My%20Vault/ancientmessene/ancientmessene.gr/content/monuments/categories/080712114754.jpg	(from http://ancientmessene.gr/monuments_gallery.php)
12:39:30	22511/22511	---M-Z	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2009:39:32%20GMT	http://ancientmessene.gr/monuments_photos.php?id=2	E:/My%20Vault/ancientmessene/ancientmessene.gr/monuments_photos0b30.html	(from http://ancientmessene.gr/monuments_gallery.php)
12:39:30	14478/14478	---M--	200	added ('OK')	image/jpeg	etag:%225b2e3a22-388e%22	http://ancientmessene.gr/content/monuments/categories/092312201219.jpg	E:/My%20Vault/ancientmessene/ancientmessene.gr/content/monuments/categories/092312201219.jpg	(from http://ancientmessene.gr/monuments_gallery.php)
12:39:30	19153/19153	---M--	200	added ('OK')	image/jpeg	etag:%225b2e3a20-4ad1%22	http://ancientmessene.gr/content/monuments/categories/091612174411.jpg	E:/My%20Vault/ancientmessene/ancientmessene.gr/content/monuments/categories/091612174411.jpg	(from http://ancientmessene.gr/monuments_gallery.php)
12:39:30	34433/34433	---M-Z	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2009:39:32%20GMT	http://ancientmessene.gr/monuments_photos.php?id=18	E:/My%20Vault/ancientmessene/ancientmessene.gr/monuments_photose371.html	(from http://ancientmessene.gr/monuments_gallery.php)
12:39:31	21339/21339	---M-Z	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2009:39:33%20GMT	http://ancientmessene.gr/monuments_photos.php?id=6	E:/My%20Vault/ancientmessene/ancientmessene.gr/monuments_photos3a9f.html	(from http://ancientmessene.gr/monuments_gallery.php)
12:39:34	18074/18074	---M--	200	added ('OK')	image/jpeg	etag:%225b2e3a22-469a%22	http://ancientmessene.gr/content/monuments/categories/092412222654.jpg	E:/My%20Vault/ancientmessene/ancientmessene.gr/content/monuments/categories/092412222654.jpg	(from http://ancientmessene.gr/monuments_gallery.php)
12:39:34	21258/21258	---M--	200	added ('OK')	image/jpeg	etag:%225b2e3a24-530a%22	http://ancientmessene.gr/content/monuments/categories/10041100750.jpg	E:/My%20Vault/ancientmessene/ancientmessene.gr/content/monuments/categories/10041100750.jpg	(from http://ancientmessene.gr/monuments_gallery.php)
